ngram_ids,count,smoothed_count
"(1873,)",1,1.01
"(2621,)",1,1.01
"(2185,)",1,1.01
"(1228,)",1,1.01
"(2909,)",1,1.01
"(2499,)",1,1.01
"(1808,)",1,1.01
"(2884,)",1,1.01
"(1994,)",1,1.01
"(2677,)",1,1.01
"(2557,)",1,1.01
"(583,)",1,1.01
"(1614,)",1,1.01
"(2283,)",1,1.01
"(2024,)",1,1.01
"(2021,)",1,1.01
"(2862,)",1,1.01
"(2462,)",1,1.01
"(2324,)",1,1.01
"(2523,)",1,1.01
"(2665,)",1,1.01
"(1646,)",1,1.01
"(2776,)",1,1.01
"(2987,)",1,1.01
"(2735,)",1,1.01
"(520,)",1,1.01
"(2150,)",1,1.01
"(2467,)",1,1.01
"(2932,)",1,1.01
"(42,)",1,1.01
"(2113,)",1,1.01
"(2281,)",1,1.01
"(551,)",1,1.01
"(1698,)",1,1.01
"(2829,)",1,1.01
"(2803,)",1,1.01
"(887,)",1,1.01
"(2929,)",1,1.01
"(1577,)",1,1.01
"(1923,)",1,1.01
"(2833,)",1,1.01
"(2889,)",1,1.01
"(2180,)",1,1.01
"(2663,)",1,1.01
"(568,)",1,1.01
"(1153,)",1,1.01
"(2410,)",1,1.01
"(1263,)",1,1.01
"(898,)",1,1.01
"(1005,)",1,1.01
"(2477,)",1,1.01
"(1495,)",1,1.01
"(2564,)",1,1.01
"(2423,)",1,1.01
"(2828,)",1,1.01
"(2356,)",1,1.01
"(1034,)",1,1.01
"(1754,)",1,1.01
"(1129,)",1,1.01
"(2120,)",1,1.01
"(2034,)",1,1.01
"(2379,)",1,1.01
"(1737,)",1,1.01
"(2374,)",1,1.01
"(1128,)",1,1.01
"(1981,)",1,1.01
"(1175,)",1,1.01
"(908,)",1,1.01
"(1044,)",1,1.01
"(2406,)",1,1.01
"(2928,)",1,1.01
"(2802,)",1,1.01
"(2633,)",1,1.01
"(693,)",1,1.01
"(1987,)",1,1.01
"(1952,)",1,1.01
"(2434,)",1,1.01
"(1462,)",1,1.01
"(532,)",1,1.01
"(2911,)",1,1.01
"(2530,)",1,1.01
"(1914,)",1,1.01
"(1778,)",1,1.01
"(2213,)",1,1.01
"(2575,)",1,1.01
"(2824,)",1,1.01
"(2679,)",1,1.01
"(1094,)",1,1.01
"(1436,)",1,1.01
"(614,)",1,1.01
"(1087,)",1,1.01
"(5,)",1,1.01
"(1432,)",1,1.01
"(2044,)",1,1.01
"(1046,)",1,1.01
"(2153,)",1,1.01
"(2052,)",1,1.01
"(1113,)",1,1.01
"(1459,)",1,1.01
"(1154,)",1,1.01
"(1712,)",1,1.01
"(17,)",1,1.01
"(18,)",1,1.01
"(1137,)",1,1.01
"(1472,)",1,1.01
"(2060,)",1,1.01
"(1579,)",1,1.01
"(536,)",1,1.01
"(2500,)",1,1.01
"(2242,)",1,1.01
